"tournamentNumber","tourCode","roundNumber","courseNumber","holeNumber","teeTime","startingHole","seasonYear","eventId","playerId","playerName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedThru","stroke_id","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","putt","from","to","cup","strokeId","clientNumber","apexRange","apexSide","apexHeight","clubSpeed","ballSpeed","smashFactor","launchSpin","verticalLaunchAngle","horizontalLaunchAngle","actualFlightTime","kind","spinRateFit1","timeInterval1","measuredTimeInterval1","validTimeInterval1","xFit1","yFit1","zFit1"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",62993,"SST",1,"329 yds","176 yds",8246.6,11959.74,194.947,FALSE,"Left Rough",1,9,7265,12022.31,111.548,FALSE,"OTB","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",63754,"SST",2,"199 yds","71 ft 0 in.",7265,12022.31,111.548,FALSE,"Green",1,9,6678.8,12134.86,80.584,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64315,"SST",3,"73 ft 7 in.","4 ft 3 in.",6678.8,12134.86,80.584,FALSE,"Green",1,9,6752.3,12135.02,80.16,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64656,"SST",4,"5 ft 6 in.","11 in.",6752.3,12135.02,80.16,FALSE,"Green",1,9,6748.9,12139.32,80.096,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64728,"SST",5,"11 in.","0 in.",6748.9,12139.32,80.096,FALSE,NA,1,9,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",62792,"SST",1,"352 yds","152 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,9,7203.6,12094.88,104.815,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",63824,"SST",2,"153 yds","24 ft 10 in.",7203.6,12094.88,104.815,FALSE,"Green",1,9,6745.2,12114.12,80.211,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",64352,"SST",3,"24 ft 6 in.","11 in.",6745.2,12114.12,80.211,FALSE,"Green",1,9,6748.8,12138.37,80.107,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",64752,"SST",4,"11 in.","0 in.",6748.8,12138.37,80.107,FALSE,NA,1,9,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"26851","Marc Leishman","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",64356,"SST",1,"353 yds","151 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,10,7201.1,12092.08,104.618,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"26851","Marc Leishman","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65240,"SST",2,"162 yds","38 ft 10 in.",7201.1,12092.08,104.618,FALSE,"Green",1,10,6716.1,12119,80.376,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"26851","Marc Leishman","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65865,"SST",3,"37 ft 8 in.","15 in.",6716.1,12119,80.376,FALSE,"Green",1,10,6748.5,12138.34,80.105,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"26851","Marc Leishman","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65930,"SST",4,"15 in.","0 in.",6748.5,12138.34,80.105,FALSE,NA,1,10,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",64572,"SST",1,"362 yds","143 yds",8246.6,11959.74,194.947,FALSE,"Right Intermediate",1,10,7178.5,12123.79,103.391,FALSE,"OTB","ERI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65292,"SST",2,"133 yds","33 ft 3 in.",7178.5,12123.79,103.391,FALSE,"Right Front Greenside Bunker",1,10,6781.3,12149.15,76.037,FALSE,"OIR","EG3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65612,"SST",3,"32 ft 10 in.","7 in.",6781.3,12149.15,76.037,FALSE,"Green",1,10,6750.3,12139.3,80.105,FALSE,"OGS","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:00AM",1,"2022",1,"35891","Cameron Smith","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",65700,"SST",4,"7 in.","0 in.",6750.3,12139.3,80.105,FALSE,NA,1,10,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","-","--","E","E","1",66140,"SST",1,"363 yds","141 yds",8246.6,11959.74,194.947,FALSE,"Right Intermediate",1,11,7171.4,12099.93,102.377,FALSE,"OTB","ERI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67386,"SST",2,"130 yds","41 ft 5 in.",7171.4,12099.93,102.377,FALSE,"Right Fairway",1,11,6783.8,12114.69,79.485,FALSE,"OIR","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67659,"SST",3,"39 ft 10 in.","5 ft 11 in.",6783.8,12114.69,79.485,FALSE,"Green",1,11,6754.9,12142.1,80.063,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"29420","Billy Horschel","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67919,"SST",4,"5 ft 11 in.","0 in.",6754.9,12142.1,80.063,FALSE,NA,1,11,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","-","--","E","E","1",65852,"SST",1,"358 yds","146 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,11,7185.8,12102.18,103.294,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67002,"SST",2,"148 yds","11 ft 8 in.",7185.8,12102.18,103.294,FALSE,"Green",1,11,6742.5,12129.46,80.1,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67788,"SST",3,"12 ft 0 in.","7 in.",6742.5,12129.46,80.1,FALSE,"Green",1,11,6750.5,12138.36,80.119,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:10AM",1,"2022",1,"47504","Sam Burns","USA",FALSE,4,"Par","E","E","-","--","E","E","1",67821,"SST",4,"7 in.","0 in.",6750.5,12138.36,80.119,FALSE,NA,1,11,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","-","--","E","E","1",68488,"SST",1,"356 yds","148 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,12,7191.2,12092.44,103.94,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","-","--","E","E","1",69651,"SST",2,"143 yds","14 ft 4 in.",7191.2,12092.44,103.94,FALSE,"Green",1,12,6763.6,12134.15,80.073,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","-","--","E","E","1",70468,"SST",3,"14 ft 7 in.","12 in.",6763.6,12134.15,80.073,FALSE,"Green",1,12,6750.2,12139.8,80.097,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"20229","Stewart Cink","USA",FALSE,4,"Par","E","E","-","--","E","E","1",70544,"SST",4,"12 in.","0 in.",6750.2,12139.8,80.097,FALSE,NA,1,12,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",68312,"SST",1,"364 yds","140 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,12,7167.7,12110.21,102.012,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",69724,"SST",2,"142 yds","11 ft 11 in.",7167.7,12110.21,102.012,FALSE,"Green",1,12,6741.5,12129.99,80.096,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",71005,"SST",3,"11 ft 0 in.","11 in.",6741.5,12129.99,80.096,FALSE,"Green",1,12,6749.3,12137.81,80.118,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:25AM",1,"2022",1,"32791","K.H. Lee","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",71134,"SST",4,"11 in.","0 in.",6749.3,12137.81,80.118,FALSE,NA,1,12,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",70348,"SST",1,"364 yds","140 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,13,7168.7,12116.16,102.517,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",71879,"SST",2,"153 yds","55 ft 8 in.",7168.7,12116.16,102.517,FALSE,"Green",1,13,6709,12100.59,81.21,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",72240,"SST",3,"50 ft 9 in.","5 ft 0 in.",6709,12100.59,81.21,FALSE,"Green",1,13,6745.7,12135.63,80.109,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"39971","Sungjae Im","KOR",FALSE,4,"Par","E","E","-","--","E","E","1",72928,"SST",4,"5 ft 0 in.","0 in.",6745.7,12135.63,80.109,FALSE,NA,1,13,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",70548,"SST",1,"356 yds","148 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,13,7192.5,12105.79,103.787,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",71781,"SST",2,"154 yds","25 ft 10 in.",7192.5,12105.79,103.787,FALSE,"Green",1,13,6729.9,12122,80.155,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",72591,"SST",3,"27 ft 1 in.","12 in.",6729.9,12122,80.155,FALSE,"Green",1,13,6750.4,12139.77,80.099,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:35AM",1,"2022",1,"45157","Cam Davis","AUS",FALSE,4,"Par","E","E","-","--","E","E","1",72755,"SST",4,"12 in.","0 in.",6750.4,12139.77,80.099,FALSE,NA,1,13,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","-","--","E","E","1",72236,"SST",1,"357 yds","147 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,14,7188.4,12106.39,103.455,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","-","--","E","E","1",73672,"SST",2,"143 yds","12 ft 1 in.",7188.4,12106.39,103.455,FALSE,"Green",1,14,6761.1,12133.86,80.129,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","-","--","E","E","1",74849,"SST",3,"12 ft 6 in.","10 in.",6761.1,12133.86,80.129,FALSE,"Green",1,14,6750.1,12139.68,80.098,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"29974","Branden Grace","RSA",FALSE,5,"Par","E","E","-","--","E","E","1",74861,"SST",4,"10 in.","0 in.",6750.1,12139.68,80.098,FALSE,NA,1,14,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","-","--","E","E","1",72475,"SST",1,"350 yds","154 yds",8246.6,11959.74,194.947,FALSE,"Left Fairway",1,14,7208,12077.48,104.786,FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","-","--","E","E","1",73563,"SST",2,"162 yds","28 ft 3 in.",7208,12077.48,104.786,FALSE,"Green",1,14,6724.8,12125.38,80.17,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","-","--","E","E","1",74418,"SST",3,"26 ft 10 in.","19 in.",6724.8,12125.38,80.17,FALSE,"Green",1,14,6748.1,12138.6,80.099,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:45AM",1,"2022",1,"37455","Si Woo Kim","KOR",FALSE,5,"Par","E","E","-","--","E","E","1",74465,"SST",4,"19 in.","0 in.",6748.1,12138.6,80.099,FALSE,NA,1,14,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",74485,"SST",1,"363 yds","141 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,15,7167.1,12079.5,101.988,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",75859,"SST",2,"151 yds","39 ft 11 in.",7167.1,12079.5,101.988,FALSE,"Green",1,15,6715.5,12117.95,80.419,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",76865,"SST",3,"39 ft 6 in.","10 in.",6715.5,12117.95,80.419,FALSE,"Green",1,15,6749.7,12137.68,80.122,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"29725","Tony Finau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",77007,"SST",4,"10 in.","0 in.",6749.7,12137.68,80.122,FALSE,NA,1,15,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",74828,"SST",1,"364 yds","141 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,15,7173.3,12133.95,103.861,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",75968,"SST",2,"156 yds","46 ft 11 in.",7173.3,12133.95,103.861,FALSE,"Green",1,15,6704.8,12124.72,80.397,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",76639,"SST",3,"42 ft 2 in.","5 ft 1 in.",6704.8,12124.72,80.397,FALSE,"Green",1,15,6745.5,12135.74,80.108,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"11:55AM",1,"2022",1,"47959","Bryson DeChambeau","USA",FALSE,5,"Par","E","E","-","--","E","E","1",77380,"SST",4,"5 ft 1 in.","0 in.",6745.5,12135.74,80.108,FALSE,NA,1,15,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"12:05PM",1,"2022",1,"01810","Phil Mickelson","USA",FALSE,5,"Par","E","E","-","--","E","E","1",77191,"SST",1,"356 yds","148 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,16,7191.3,12086.8,104.003,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"12:05PM",1,"2022",1,"01810","Phil Mickelson","USA",FALSE,5,"Par","E","E","-","--","E","E","1",78668,"SST",2,"143 yds","27 ft 1 in.",7191.3,12086.8,104.003,FALSE,"Green",1,16,6763,12114.81,80.179,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
