Year,Tournament_ID,Tournament_Number,Course_ID,CourseName,Tournament Name,StartDate,EndDate, Purse , Country ,City,State
2009,457,90,733,El Camaleon Golf Club,Mayakoba Golf Classic at Riviera Maya-Cancun,2/27/09,3/1/09,"$3,600,000 ", MEX ,Riviera Maya,
2008,457,90,733,El Camaleon Golf Club,Mayakoba Golf Classic at Riviera Maya-Cancun,2/21/08,2/24/08,"$3,500,000 ", MEX ,Riviera Maya,
2007,457,90,733,El Camaleon Golf Club,Mayakoba Golf Classic at Riviera Maya-Cancun,2/22/07,2/25/07,"$3,500,000 ", MEX ,Riviera Maya,
2021,58,120,678,Tiburón Golf Course,QBE Shootout,12/10/20,12/13/20,"$3,600,000 ", USA ,Naples,FL
2020,58,120,678,Tiburón Golf Course,QBE Shootout,12/12/19,12/15/19,"$3,500,000 ", USA ,Naples,FL
2019,58,120,678,Tiburón Golf Course,QBE Shootout,12/6/18,12/9/18,"$3,400,000 ", USA ,Naples,FL
2018,58,120,678,Tiburón Golf Course,QBE Shootout,12/7/17,12/10/17,"$3,300,000 ", USA ,Naples,FL
2017,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/7/16,12/10/16,"$3,100,000 ", USA ,Naples,FL
2016,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/9/15,12/12/15,"$3,100,000 ", USA ,Naples,FL
2015,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/10/14,12/13/14,"$3,100,000 ", USA ,Naples,FL
2014,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/12/13,12/15/13,"$3,100,000 ", USA ,Naples,FL
2012,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/6/12,12/9/12,"$3,000,000 ", USA ,Naples,FL
2011,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,12/8/11,12/11/11,"$3,000,000 ", USA ,Naples,FL
2010,58,120,678,Tiburón Golf Course,The Shark Shootout,12/9/10,12/12/10,"$3,000,000 ", USA ,Naples,FL
2009,58,120,678,Tiburón Golf Course,The Shark Shootout,12/10/09,12/13/09,"$3,000,000 ", USA ,Naples,FL
2008,58,120,678,Tiburón Golf Course,Merrill Lynch Shootout,12/11/08,12/14/08,"$2,900,000 ", USA ,Naples,FL
2007,58,120,678,Tiburón Golf Course,Merrill Lynch Shootout,12/6/07,12/9/07,"$2,800,000 ", USA ,Naples,FL
2006,58,120,678,Tiburón Golf Course,Merrill Lynch Shootout,11/9/06,11/12/06,"$2,750,000 ", USA ,Naples,FL
2005,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,11/10/05,11/13/05,"$2,600,000 ", USA ,Naples,FL
2004,58,120,678,Tiburón Golf Course,Franklin Templeton Shootout,11/11/04,11/14/04,"$2,500,000 ", USA ,Naples,FL
2021,16,130,656,Plantation Course at Kapalua,Sentry Tournament of Champions,1/7/21,1/10/21,"$6,700,000 ", USA ,Maui,HI
2020,16,130,656,Plantation Course at Kapalua,Sentry Tournament of Champions,1/2/20,1/5/20,"$6,700,000 ", USA ,Maui,HI
2019,16,130,656,Plantation Course at Kapalua,Sentry Tournament of Champions,1/3/19,1/6/19,"$6,500,000 ", USA ,Maui,HI
2018,16,130,656,Plantation Course at Kapalua,Sentry Tournament of Champions,1/4/18,1/7/18,"$6,300,000 ", USA ,Maui,HI
2017,16,130,656,Plantation Course at Kapalua,SBS Tournament of Champions,1/5/17,1/8/17,"$6,100,000 ", USA ,Maui,HI
2016,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/7/16,1/10/16,"$5,900,000 ", USA ,Maui,HI
2015,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/9/15,1/12/15,"$5,700,000 ", USA ,Maui,HI
2014,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/3/14,1/6/14,"$5,700,000 ", USA ,Maui,HI
2013,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/4/13,1/7/13,"$5,700,000 ", USA ,Maui,HI
2012,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/6/12,1/9/12,"$5,600,000 ", USA ,Maui,HI
2011,16,130,656,Plantation Course at Kapalua,Hyundai Tournament of Champions,1/6/11,1/9/11,"$5,600,000 ", USA ,Maui,HI
2010,16,130,656,Plantation Course at Kapalua,SBS Championship,1/7/10,1/10/10,"$5,600,000 ", USA ,Maui,HI
2009,16,130,656,Plantation Course at Kapalua,Mercedes-Benz Championship,1/8/09,1/11/09,"$5,600,000 ", USA ,Maui,HI
2008,16,130,656,Plantation Course at Kapalua,Mercedes-Benz Championship,1/3/08,1/6/08,"$5,500,000 ", USA ,Maui,HI
2007,16,130,656,Plantation Course at Kapalua,Mercedes-Benz Championship,1/4/07,1/7/07,"$5,500,000 ", USA ,Maui,HI
2006,16,130,656,Plantation Course at Kapalua,Mercedes Championship,1/5/06,1/8/06,"$5,400,000 ", USA ,Maui,HI
2005,16,130,656,Plantation Course at Kapalua,Mercedes Championship,1/6/05,1/9/05,"$5,300,000 ", USA ,Maui,HI
2004,16,130,656,Plantation Course at Kapalua,Mercedes Championship,1/8/04,1/11/04,"$5,300,000 ", USA ,Maui,HI
2021,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/14/21,1/17/21,"$6,600,000 ", USA ,Honolulu,HI
2020,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/9/20,1/12/20,"$6,600,000 ", USA ,Honolulu,HI
2019,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/10/19,1/13/19,"$6,400,000 ", USA ,Honolulu,HI
2018,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/11/18,1/14/18,"$6,200,000 ", USA ,Honolulu,HI
2017,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/12/17,1/15/17,"$6,000,000 ", USA ,Honolulu,HI
2016,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/14/16,1/17/16,"$5,800,000 ", USA ,Honolulu,HI
2015,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/15/15,1/18/15,"$5,600,000 ", USA ,Honolulu,HI
2014,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/9/14,1/12/14,"$5,600,000 ", USA ,Honolulu,HI
2013,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/10/13,1/13/13,"$5,600,000 ", USA ,Honolulu,HI
2012,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/12/12,1/15/12,"$5,500,000 ", USA ,Honolulu,HI
2011,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/13/11,1/16/11,"$5,500,000 ", USA ,Honolulu,HI
2010,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/14/10,1/17/10,"$5,500,000 ", USA ,Honolulu,HI
2009,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/15/09,1/18/09,"$5,400,000 ", USA ,Honolulu,HI
2008,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/10/08,1/13/08,"$5,300,000 ", USA ,Honolulu,HI
2007,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/11/07,1/14/07,"$5,200,000 ", USA ,Honolulu,HI
2006,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/12/06,1/15/06,"$5,100,000 ", USA ,Honolulu,HI
2005,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/13/05,1/16/05,"$4,800,000 ", USA ,Honolulu,HI
2004,6,140,6,Waialae Country Club,Sony Open in Hawaii,1/15/04,1/18/04,"$4,800,000 ", USA ,Honolulu,HI
2021,2,150,704,Pete Dye Stadium Course,The American Express,1/21/21,1/24/21,"$6,700,000 ", USA ,La Quinta,CA
2020,2,150,704,Pete Dye Stadium Course,The American Express,1/16/20,1/19/20,"$6,700,000 ", USA ,La Quinta,CA
2019,2,150,704,Pete Dye Stadium Course,Desert Classic,1/17/19,1/20/19,"$5,900,000 ", USA ,La Quinta,CA
2018,2,150,704,Pete Dye Stadium Course,CareerBuilder Challenge,1/18/18,1/21/18,"$5,900,000 ", USA ,La Quinta,CA
2017,2,150,704,Pete Dye Stadium Course,CareerBuilder Challenge,1/19/17,1/22/17,"$5,800,000 ", USA ,La Quinta,CA
2016,2,150,704,Pete Dye Stadium Course,CareerBuilder Challenge in partnership with the Clinton Foundation,1/21/16,1/24/16,"$5,800,000 ", USA ,La Quinta,CA
2015,2,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/22/15,1/25/15,"$5,700,000 ", USA ,La Quinta,CA
2014,2,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/16/14,1/19/14,"$5,700,000 ", USA ,La Quinta,CA
2013,2,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/17/13,1/20/13,"$5,600,000 ", USA ,La Quinta,CA
2012,2,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/19/12,1/22/12,"$5,600,000 ", USA ,La Quinta,CA
2011,2,150,,PGA West (Palmer),Bob Hope Classic,1/20/11,1/23/11,"$5,000,000 ", USA ,La Quinta,CA
2010,2,150,,PGA West (Palmer),Bob Hope Classic,1/21/10,1/24/10,"$5,000,000 ", USA ,La Quinta,CA
2009,2,150,,PGA West (Palmer),The 50th Bob Hope Classic hosted by Arnold Palmer,1/22/09,1/25/09,"$5,100,000 ", USA ,La Quinta,CA
2008,2,150,,PGA West (Palmer),The 50th Bob Hope Classic hosted by Arnold Palmer,1/22/09,1/25/09,"$5,100,000 ", USA ,La Quinta,CA
2007,2,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/18/07,1/21/07,"$5,000,000 ", USA ,La Quinta,CA
2006,2,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/19/06,1/22/06,"$5,000,000 ", USA ,La Quinta,CA
2005,2,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/27/05,1/30/05,"$4,700,000 ", USA ,La Quinta,CA
2004,2,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/22/04,1/25/04,"$4,500,000 ", USA ,La Quinta,CA
2021,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/28/21,1/31/21,"$7,500,000 ", USA ,San Diego,CA
2020,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/23/20,1/26/20,"$7,500,000 ", USA ,San Diego,CA
2019,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/24/19,1/27/19,"$7,100,000 ", USA ,San Diego,CA
2018,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/25/18,1/28/18,"$6,900,000 ", USA ,San Diego,CA
2017,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/26/17,1/29/17,"$6,700,000 ", USA ,San Diego,CA
2016,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/28/16,1/31/16,"$6,500,000 ", USA ,San Diego,CA
2015,4,160,4,Torrey Pines (South),Farmers Insurance Open,2/5/15,2/8/15,"$6,300,000 ", USA ,San Diego,CA
2014,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/23/14,1/26/14,"$6,100,000 ", USA ,San Diego,CA
2013,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/24/13,1/27/13,"$6,100,000 ", USA ,San Diego,CA
2012,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/26/12,1/29/12,"$6,000,000 ", USA ,San Diego,CA
2011,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/27/11,1/30/11,"$5,800,000 ", USA ,San Diego,CA
2010,4,160,4,Torrey Pines (South),Farmers Insurance Open,1/28/10,1/31/10,"$5,300,000 ", USA ,San Diego,CA
2009,4,160,4,Torrey Pines (South),Buick Invitational,2/5/09,2/8/09,"$5,300,000 ", USA ,San Diego,CA
2008,4,160,4,Torrey Pines (South),Buick Invitational,1/24/08,1/27/08,"$5,200,000 ", USA ,San Diego,CA
2007,4,160,4,Torrey Pines (South),Buick Invitational,1/25/07,1/28/07,"$5,200,000 ", USA ,San Diego,CA
2006,4,160,4,Torrey Pines (South),Buick Invitational,1/26/06,1/29/06,"$5,100,000 ", USA ,San Diego,CA
2005,4,160,4,Torrey Pines (South),Buick Invitational,1/20/05,1/23/05,"$4,800,000 ", USA ,San Diego,CA
2004,4,160,4,Torrey Pines (South),Buick Invitational,2/12/04,2/15/04,"$4,800,000 ", USA ,San Diego,CA
2021,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/4/21,2/7/21,"$7,300,000 ", USA ,Scottsdale,AZ
2020,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/30/20,2/2/20,"$7,300,000 ", USA ,Scottsdale,AZ
2019,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/31/19,2/3/19,"$7,100,000 ", USA ,Scottsdale,AZ
2018,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/1/18,2/4/18,"$6,900,000 ", USA ,Scottsdale,AZ
2017,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/2/17,2/5/17,"$6,700,000 ", USA ,Scottsdale,AZ
2016,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/4/16,2/7/16,"$6,500,000 ", USA ,Scottsdale,AZ
2015,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/29/15,2/1/15,"$6,300,000 ", USA ,Scottsdale,AZ
2014,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/30/14,2/2/14,"$6,200,000 ", USA ,Scottsdale,AZ
2013,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/31/13,2/3/13,"$6,200,000 ", USA ,Scottsdale,AZ
2012,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/2/12,2/5/12,"$6,100,000 ", USA ,Scottsdale,AZ
2011,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/3/11,2/6/11,"$6,100,000 ", USA ,Scottsdale,AZ
2010,3,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/25/10,2/28/10,"$6,000,000 ", USA ,Scottsdale,AZ
2009,3,180,510,TPC Scottsdale,FBR Open,1/29/09,2/1/09,"$6,000,000 ", USA ,Scottsdale,AZ
2008,3,180,510,TPC Scottsdale,FBR Open,1/31/08,2/3/08,"$6,000,000 ", USA ,Scottsdale,AZ
2007,3,180,510,TPC Scottsdale,FBR Open,2/1/07,2/4/07,"$6,000,000 ", USA ,Scottsdale,AZ
2006,3,180,510,TPC Scottsdale,FBR Open,2/2/06,2/5/06,"$5,200,000 ", USA ,Scottsdale,AZ
2005,3,180,510,TPC Scottsdale,FBR Open,2/3/05,2/6/05,"$5,200,000 ", USA ,Scottsdale,AZ
2004,3,180,510,TPC Scottsdale,FBR Open,1/29/04,2/1/04,"$5,200,000 ", USA ,Scottsdale,AZ
2021,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/11/21,2/14/21,"$7,800,000 ", USA ,Pebble Beach,CA
2020,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/6/20,2/9/20,"$7,800,000 ", USA ,Pebble Beach,CA
2019,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/7/19,2/10/19,"$7,600,000 ", USA ,Pebble Beach,CA
2018,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/8/18,2/11/18,"$7,400,000 ", USA ,Pebble Beach,CA
2017,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/9/17,2/12/17,"$7,200,000 ", USA ,Pebble Beach,CA
2016,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/11/16,2/14/16,"$7,000,000 ", USA ,Pebble Beach,CA
2015,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/12/15,2/15/15,"$6,800,000 ", USA ,Pebble Beach,CA
2014,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/6/14,2/9/14,"$6,600,000 ", USA ,Pebble Beach,CA
2013,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/7/13,2/10/13,"$6,500,000 ", USA ,Pebble Beach,CA
2012,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/9/12,2/12/12,"$6,400,000 ", USA ,Pebble Beach,CA
2011,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/10/11,2/13/11,"$6,300,000 ", USA ,Pebble Beach,CA
2010,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/11/10,2/14/10,"$6,200,000 ", USA ,Pebble Beach,CA
2009,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/12/09,2/15/09,"$6,100,000 ", USA ,Pebble Beach,CA
2008,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/7/08,2/10/08,"$6,000,000 ", USA ,Pebble Beach,CA
2007,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/8/07,2/11/07,"$5,500,000 ", USA ,Pebble Beach,CA
2006,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/9/06,2/12/06,"$5,400,000 ", USA ,Pebble Beach,CA
2005,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/10/05,2/13/05,"$5,300,000 ", USA ,Pebble Beach,CA
2004,5,170,5,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/5/04,2/8/04,"$5,300,000 ", USA ,Pebble Beach,CA
2021,7,190,500,The Riviera Country Club,The Genesis Invitational,2/18/21,2/21/21,"$9,300,000 ", USA ,Pacific Palisades,CA
2020,7,190,500,The Riviera Country Club,The Genesis Invitational,2/13/20,2/16/20,"$9,300,000 ", USA ,Pacific Palisades,CA
2019,7,190,500,The Riviera Country Club,Genesis Open,2/14/19,2/17/19,"$7,400,000 ", USA ,Pacific Palisades,CA
2018,7,190,500,The Riviera Country Club,Genesis Open,2/15/18,2/18/18,"$7,200,000 ", USA ,Pacific Palisades,CA
2017,7,190,500,The Riviera Country Club,Genesis Open,2/16/17,2/19/17,"$7,000,000 ", USA ,Pacific Palisades,CA
2016,7,190,500,The Riviera Country Club,Northern Trust Open,2/18/16,2/21/16,"$6,800,000 ", USA ,Pacific Palisades,CA
2015,7,190,500,The Riviera Country Club,Northern Trust Open,2/19/15,2/22/15,"$6,700,000 ", USA ,Pacific Palisades,CA
2014,7,190,500,The Riviera Country Club,Northern Trust Open,2/13/14,2/16/14,"$6,700,000 ", USA ,Pacific Palisades,CA
2013,7,190,500,The Riviera Country Club,Northern Trust Open,2/14/13,2/17/13,"$6,600,000 ", USA ,Pacific Palisades,CA
2012,7,190,500,The Riviera Country Club,Northern Trust Open,2/16/12,2/19/12,"$6,600,000 ", USA ,Pacific Palisades,CA
2011,7,190,500,The Riviera Country Club,Northern Trust Open,2/17/11,2/20/11,"$6,500,000 ", USA ,Pacific Palisades,CA
2010,7,190,500,The Riviera Country Club,Northern Trust Open,2/4/10,2/7/10,"$6,400,000 ", USA ,Pacific Palisades,CA
2009,7,190,500,The Riviera Country Club,Northern Trust Open,2/19/09,2/22/09,"$6,300,000 ", USA ,Pacific Palisades,CA
2008,7,190,500,The Riviera Country Club,Northern Trust Open,2/14/08,2/17/08,"$6,200,000 ", USA ,Pacific Palisades,CA
2007,7,190,500,The Riviera Country Club,Nissan Open,2/15/07,2/18/07,"$5,200,000 ", USA ,Pacific Palisades,CA
2006,7,190,500,The Riviera Country Club,Nissan Open,2/16/06,2/19/06,"$5,100,000 ", USA ,Pacific Palisades,CA
2005,7,190,500,The Riviera Country Club,Nissan Open,2/17/05,2/20/05,"$4,800,000 ", USA ,Pacific Palisades,CA
2004,7,190,500,The Riviera Country Club,Nissan Open,2/19/04,2/22/04,"$4,800,000 ", USA ,Pacific Palisades,CA
2021,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/25/21,2/28/21,"$3,000,000 ", PUR ,Rio Grande,
2020,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/20/20,2/23/20,"$3,000,000 ", PUR ,Rio Grande,
2019,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/21/19,2/24/19,"$3,000,000 ", PUR ,Rio Grande,
2017,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/23/17,3/26/17,"$3,000,000 ", PUR ,Rio Grande,
2016,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/24/16,3/27/16,"$3,000,000 ", PUR ,Rio Grande,
2015,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/5/15,3/8/15,"$3,000,000 ", PUR ,Rio Grande,
2014,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/6/14,3/9/14,"$3,500,000 ", PUR ,Rio Grande,
2013,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/7/13,3/10/13,"$3,500,000 ", PUR ,Rio Grande,
2012,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/8/12,3/11/12,"$3,500,000 ", PUR ,Rio Grande,
2011,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/10/11,3/13/11,"$3,500,000 ", PUR ,Rio Grande,
2010,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/11/10,3/14/10,"$3,500,000 ", PUR ,Rio Grande,
2009,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/12/09,3/15/09,"$3,500,000 ", PUR ,Rio Grande,
2008,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/20/08,3/23/08,"$3,500,000 ", PUR ,Rio Grande,
2021,,,,The Concession Golf Club,World Golf Championships-Workday Championship at The Concession,2/25/21,2/28/21,"$10,500,000 ",,,
2020,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/20/20,2/23/20,"$10,500,000 ",,,
2020,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/20/20,2/23/20,"$10,500,000 ",,,
2019,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/21/19,2/24/19,"$10,250,000 ",,,
2018,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,3/1/18,3/4/18,"$10,000,000 ",,,
2017,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,3/2/17,3/5/17,"$9,750,000 ",,,
2016,,,,Trump National Doral,World Golf Championships-Cadillac Championship,3/3/16,3/6/16,"$9,500,000 ",,,
2015,,,,Trump National Doral,World Golf Championships-Cadillac Championship,3/5/15,3/8/15,"$9,250,000 ",,,
